t,alpha,alpha_dot
12.959,-3.0833,-3.81663
12.96,-3.08637,-3.81663
12.961,-3.08944,-3.81663
12.962,-3.09557,-3.82557
12.963,-3.09864,-3.82557
12.964,-3.10171,-3.82557
12.965,-3.10478,-3.82557
12.966,-3.10785,-3.83128
12.967,-3.11398,-3.83128
12.968,-3.11705,-3.83128
12.969,-3.12012,-3.80265
12.97,-3.12318,-3.80265
12.971,-3.12932,-3.80265
12.972,-3.13239,-3.71841
12.973,-3.13546,-3.71841
12.974,-3.13852,-3.71841
12.975,-3.14159,-3.71841
12.976,3.13852,-3.61176
12.977,3.13239,-3.61176
12.978,3.12932,-3.61176
12.979,3.12625,-3.6906
12.98,3.12012,-3.6906
12.981,3.11705,-3.6906
12.982,3.11398,-3.94761
12.983,3.11091,-3.94761
12.984,3.10785,-3.94761
12.985,3.10171,-3.72104
12.986,3.09864,-3.72104
12.987,3.09557,-3.72104
12.988,3.09251,-3.72104
12.989,3.08637,-3.81567
12.99,3.0833,-3.81567
12.991,3.08023,-3.81567
12.992,3.07717,-3.80429
12.993,3.07103,-3.80429
12.994,3.06796,-3.80429
12.995,3.06489,-3.76593
12.996,3.06183,-3.76593
12.997,3.05876,-3.76593
12.998,3.05262,-3.72809
12.999,3.04955,-3.72809
13,3.04649,-3.72809
13.001,3.04342,-3.72809
13.002,3.04035,-3.69529
13.003,3.03421,-3.69529
13.004,3.03115,-3.69529
13.005,3.02808,-3.64426
13.006,3.02501,-3.64426
13.007,3.02194,-3.64426
13.008,3.01581,-3.58906
13.009,3.01274,-3.58906
13.01,3.00967,-3.58906
13.011,3.0066,-3.58906
13.012,3.00353,-3.53539
13.013,3.00047,-3.53539
13.014,2.9974,-3.53539
13.015,2.99126,-3.46532
13.016,2.98819,-3.46532
13.017,2.98513,-3.46532
13.018,2.98206,-3.46532
13.019,2.97899,-3.38845
13.02,2.97592,-3.38845
13.021,2.97285,-3.38845
13.022,2.96979,-3.38845
13.023,2.96672,-3.31846
13.024,2.96365,-3.31846
13.025,2.96058,-3.31846
13.026,2.95751,-3.31846
13.027,2.95445,-3.23055
13.028,2.95138,-3.23055
13.029,2.94831,-3.23055
13.03,2.94218,-3.14979
13.031,2.94218,-3.13897
13.032,2.93911,-3.13897
13.033,2.93604,-3.13897
13.034,2.93297,-3.08155
13.035,2.9299,-3.0464
13.036,2.92684,-3.0464
13.037,2.92377,-3.0464
13.038,2.9207,-3.0464
13.039,2.91763,-2.93773
13.04,2.91456,-2.93773
13.041,2.9115,-2.93773
13.042,2.90843,-2.93773
13.043,2.90536,-2.81698
13.044,2.90229,-2.81698
13.045,2.89922,-2.81698
13.046,2.89922,-2.81698
13.047,2.89616,-2.77502
13.048,2.89309,-2.69427
13.049,2.89002,-2.69427
13.05,2.88695,-2.69427
13.051,2.88388,-2.69427
13.052,2.88082,-2.55016
13.053,2.88082,-2.55016
13.054,2.87775,-2.55016
13.055,2.87468,-2.55016
13.056,2.87161,-2.55016
13.057,2.87161,-2.4242
13.058,2.86854,-2.38694
13.059,2.86548,-2.38694
13.06,2.86241,-2.38694
13.061,2.86241,-2.38694
13.062,2.85934,-2.38694
13.063,2.85627,-2.20703
13.064,2.85627,-2.20703
13.065,2.8532,-2.20703
13.066,2.85014,-2.20703
13.067,2.85014,-2.20703
13.068,2.84707,-2.20703
13.069,2.844,-1.99631
13.07,2.844,-1.99631
13.071,2.84093,-1.99631
13.072,2.84093,-1.99631
13.073,2.83786,-1.99631
13.074,2.83786,-1.99631
13.075,2.8348,-1.97456
13.076,2.83173,-1.75166
13.077,2.83173,-1.75166
13.078,2.82866,-1.75166
13.079,2.82866,-1.75166
13.08,2.82559,-1.75166
13.081,2.82559,-1.75166
13.082,2.82559,-1.75166
13.083,2.82252,-1.70354
13.084,2.82252,-1.49715
13.085,2.81946,-1.45716
13.086,2.81946,-1.45716
13.087,2.81639,-1.45716
13.088,2.81639,-1.45716
13.089,2.81639,-1.45716
13.09,2.81332,-1.45716
13.091,2.81332,-1.45716
13.092,2.81332,-1.45716
13.093,2.81025,-1.39665
13.094,2.81025,-1.25426
13.095,2.81025,-1.13731
13.096,2.80718,-1.07026
13.097,2.80718,-1.07026
13.098,2.80718,-1.07026
13.099,2.80718,-1.07026
13.1,2.80412,-1.07026
13.101,2.80412,-1.07026
13.102,2.80412,-1.07026
13.103,2.80412,-1.07026
13.104,2.80412,-1.07026
13.105,2.80412,-1.07026
13.106,2.80105,-1.07026
13.107,2.80105,-1.07026
13.108,2.80105,-0.995939
13.109,2.80105,-0.921108
13.11,2.80105,-0.856949
13.111,2.80105,-0.800944
13.112,2.80105,-0.752015
13.113,2.80105,-0.708467
13.114,2.80105,-0.669893
13.115,2.80105,-0.635178
13.116,2.80105,-0.604153
13.117,2.80105,-0.575618
13.118,2.80105,-0.54988
13.119,2.80105,-0.526268
13.12,2.80105,-0.504677
13.121,2.80105,-0.484713
13.122,2.80105,-0.466339
13.123,2.80105,-0.449222
13.124,2.80105,-0.433342
13.125,2.80105,-0.418595
13.126,2.80412,-0.408209
13.127,2.80412,-0.408209
13.128,2.80412,-0.408209
13.129,2.80412,-0.408209
13.13,2.80412,-0.408209
13.131,2.80412,-0.408209
13.132,2.80718,-0.408209
13.133,2.80718,-0.408209
13.134,2.80718,-0.408209
13.135,2.80718,-0.408209
13.136,2.81025,-0.408209
13.137,2.81025,-0.408209
13.138,2.81025,-0.408209
13.139,2.81332,-0.408209
13.14,2.81332,-0.408209
13.141,2.81332,-0.408209
13.142,2.81639,0.757551
13.143,2.81639,0.757551
13.144,2.81639,0.757551
13.145,2.81946,0.757551
13.146,2.81946,0.757551
13.147,2.81946,0.757551
13.148,2.82252,0.757551
13.149,2.82252,0.757551
13.15,2.82559,0.757551
13.151,2.82559,0.757551
13.152,2.82866,1.28579
13.153,2.82866,1.28579
13.154,2.83173,1.28579
13.155,2.83173,1.28579
13.156,2.8348,1.28579
13.157,2.8348,1.28579
13.158,2.83786,1.28579
13.159,2.83786,1.28579
13.16,2.84093,1.62543
13.161,2.844,1.62543
13.162,2.844,1.62543
13.163,2.84707,1.62543
13.164,2.85014,1.62543
13.165,2.85014,1.62543
13.166,2.8532,1.8885
13.167,2.8532,1.8885
13.168,2.85627,1.8885
13.169,2.85934,1.8885
13.17,2.86241,1.8885
13.171,2.86241,1.8885
13.172,2.86548,2.11029
13.173,2.86854,2.11029
13.174,2.86854,2.11029
13.175,2.87161,2.11029
13.176,2.87468,2.11029
13.177,2.87775,2.30736
13.178,2.88082,2.30736
13.179,2.88082,2.30736
13.18,2.88388,2.30736
13.181,2.88695,2.30736
13.182,2.89002,2.47742
13.183,2.89309,2.47742
13.184,2.89309,2.47742
13.185,2.89616,2.47742
13.186,2.89922,2.47742
13.187,2.90229,2.62153
13.188,2.90536,2.62153
13.189,2.90843,2.62153
13.19,2.9115,2.62153
13.191,2.91456,2.76015
13.192,2.91763,2.76015
13.193,2.9207,2.76015
13.194,2.92377,2.76015
13.195,2.92684,2.88593
13.196,2.92684,2.88593
13.197,2.9299,2.88593
13.198,2.93297,2.88593
13.199,2.93604,2.88593
13.2,2.93911,2.99496
13.201,2.94218,2.99496
13.202,2.94524,2.99496
13.203,2.94831,2.99496
13.204,2.95138,3.10696
13.205,2.95445,3.10696
13.206,2.96058,3.10696
13.207,2.96365,3.21065
13.208,2.96672,3.21065
13.209,2.96979,3.21065
13.21,2.97285,3.21065
13.211,2.97592,3.29232
13.212,2.97899,3.29232
13.213,2.98206,3.29232
13.214,2.98513,3.29232
13.215,2.98819,3.3744
13.216,2.99126,3.3744
13.217,2.9974,3.3744
13.218,3.00047,3.44392
13.219,3.00353,3.44392
13.22,3.0066,3.44392
13.221,3.00967,3.44392
13.222,3.01274,3.49886
13.223,3.01581,3.49886
13.224,3.02194,3.49886
13.225,3.02501,3.5564
13.226,3.02808,3.5564
13.227,3.03115,3.5564
13.228,3.03421,3.5564
13.229,3.03728,3.60987
13.23,3.04342,3.60987
13.231,3.04649,3.60987
13.232,3.04955,3.64783
13.233,3.05262,3.64783
13.234,3.05876,3.64783
13.235,3.06183,3.69183
13.236,3.06489,3.69183
13.237,3.06796,3.69183
13.238,3.07103,3.69183
13.239,3.07717,3.72998
13.24,3.08023,3.72998
13.241,3.0833,3.72998
13.242,3.08637,3.75848
13.243,3.08944,3.75848
13.244,3.09557,3.75848
13.245,3.09864,3.79445
13.246,3.10171,3.79445
13.247,3.10478,3.79445
13.248,3.11091,3.81431
13.249,3.11398,3.81431
13.25,3.11705,3.81431
13.251,3.12012,3.81431
13.252,3.12625,3.83304
13.253,3.12932,3.83304
13.254,3.13239,3.83304
13.255,3.13546,3.85128
13.256,-3.14159,3.85128
13.257,-3.13852,3.85128
13.258,-3.13546,3.85117
13.259,-3.13239,3.85117
13.26,-3.12625,3.85117
13.261,-3.12318,3.85833
13.262,-3.12012,3.85833
13.263,-3.11398,3.85833
13.264,-3.11091,3.859
13.265,-3.10785,3.859
13.266,-3.10478,3.859
13.267,-3.09864,3.85046
13.268,-3.09557,3.85046
13.269,-3.09251,3.85046
13.27,-3.08944,3.85046
13.271,-3.0833,3.83858
13.272,-3.08023,3.83858
13.273,-3.07717,3.83858
13.274,-3.0741,3.82481
13.275,-3.07103,3.82481
13.276,-3.06489,3.82481
13.277,-3.06183,3.79426
13.278,-3.05876,3.79426
13.279,-3.05569,3.79426
13.28,-3.04955,3.76349
13.281,-3.04649,3.76349
13.282,-3.04342,3.76349
13.283,-3.04035,3.76349
13.284,-3.03728,3.67924
13.285,-3.03115,3.67924
13.286,-3.02808,3.67924
13.287,-3.02501,3.54911
13.288,-3.02194,3.54911
13.289,-3.01887,3.54911
13.29,-3.01581,3.54911
13.291,-3.01274,3.46078
13.292,-3.00967,3.46078
13.293,-3.00353,3.46078
13.294,-3.00047,3.36862
13.295,-2.9974,3.36862
13.296,-2.99433,3.36862
13.297,-2.99126,3.36862
13.298,-2.98819,3.61579
13.299,-2.98513,3.61579
13.3,-2.97899,3.61579
13.301,-2.97592,3.43316
13.302,-2.97285,3.43316
13.303,-2.96979,3.43316
13.304,-2.96672,3.43316
13.305,-2.96365,3.40827
13.306,-2.96058,3.40827
13.307,-2.95751,3.40827
13.308,-2.95445,3.40827
13.309,-2.95138,3.33692
13.31,-2.94524,3.33692
13.311,-2.94218,3.33692
13.312,-2.93911,3.26921
13.313,-2.93604,3.26921
13.314,-2.93297,3.26921
13.315,-2.9299,3.26921
13.316,-2.92684,3.18326
13.317,-2.92377,3.18326
13.318,-2.9207,3.18326
13.319,-2.91763,3.18326
13.32,-2.91456,3.08547
13.321,-2.9115,3.08547
13.322,-2.90843,3.08547
13.323,-2.90536,3.08547
13.324,-2.90229,2.98342
13.325,-2.89922,2.98342
13.326,-2.89616,2.98342
13.327,-2.89309,2.98342
13.328,-2.89309,2.92247
13.329,-2.89002,2.86484
13.33,-2.88695,2.86484
13.331,-2.88388,2.86484
13.332,-2.88082,2.86484
13.333,-2.87775,2.72529
13.334,-2.87468,2.72529
13.335,-2.87161,2.72529
13.336,-2.87161,2.72529
13.337,-2.86854,2.72529
13.338,-2.86548,2.57973
13.339,-2.86241,2.57973
13.34,-2.85934,2.57973
13.341,-2.85934,2.57973
13.342,-2.85627,2.57973
13.343,-2.8532,2.42779
13.344,-2.85014,2.42779
13.345,-2.85014,2.42779
13.346,-2.84707,2.42779
13.347,-2.844,2.42779
13.348,-2.84093,2.25352
13.349,-2.84093,2.25352
13.35,-2.83786,2.25352
13.351,-2.8348,2.25352
13.352,-2.8348,2.25352
13.353,-2.83173,2.25352
13.354,-2.82866,2.06154
13.355,-2.82866,2.06154
13.356,-2.82559,2.06154
13.357,-2.82559,2.06154
13.358,-2.82252,2.06154
13.359,-2.81946,2.06154
13.36,-2.81946,1.98227
13.361,-2.81639,1.83387
13.362,-2.81639,1.83387
13.363,-2.81332,1.83387
13.364,-2.81332,1.83387
13.365,-2.81025,1.83387
13.366,-2.81025,1.83387
13.367,-2.80718,1.83387
13.368,-2.80718,1.63284
13.369,-2.80412,1.55479
13.37,-2.80412,1.55479
13.371,-2.80105,1.55479
13.372,-2.80105,1.55479
13.373,-2.80105,1.55479
13.374,-2.79798,1.55479
13.375,-2.79798,1.55479
13.376,-2.79491,1.55479
13.377,-2.79491,1.42368
13.378,-2.79491,1.27602
13.379,-2.79185,1.20716
13.38,-2.79185,1.20716
13.381,-2.79185,1.20716
13.382,-2.78878,1.20716
13.383,-2.78878,1.20716
13.384,-2.78878,1.20716
13.385,-2.78878,1.20716
13.386,-2.78571,1.20716
13.387,-2.78571,1.20716
13.388,-2.78571,1.20716
13.389,-2.78571,1.17506
13.39,-2.78571,1.07227
13.391,-2.78264,0.985566
13.392,-2.78264,0.912843
13.393,-2.78264,0.84925
13.394,-2.78264,0.794225
13.395,-2.78264,0.74601
13.396,-2.78264,0.703212
13.397,-2.78264,0.665189
13.398,-2.78264,0.630951
13.399,-2.78264,0.600066
13.4,-2.78264,0.572067
13.401,-2.77957,0.567702
13.402,-2.77957,0.567702
13.403,-2.77957,0.567702
13.404,-2.77957,0.567702
13.405,-2.77957,0.567702
13.406,-2.77957,0.567702
13.407,-2.77957,0.567702
13.408,-2.78264,0.567702
13.409,-2.78264,0.567702
13.41,-2.78264,0.567702
13.411,-2.78264,0.567702
13.412,-2.78264,0.567702
13.413,-2.78264,0.567702
13.414,-2.78264,0.567702
13.415,-2.78264,0.567702
13.416,-2.78571,0.567702
13.417,-2.78571,0.567702
13.418,-2.78571,0.567702
13.419,-2.78571,0.567702
13.42,-2.78571,0.567702
13.421,-2.78878,-0.607957
13.422,-2.78878,-0.607957
13.423,-2.78878,-0.607957
13.424,-2.78878,-0.607957
13.425,-2.79185,-0.607957
13.426,-2.79185,-0.607957
13.427,-2.79185,-0.607957
13.428,-2.79491,-0.607957
13.429,-2.79491,-0.607957
13.43,-2.79491,-0.607957
13.431,-2.79798,-0.607957
13.432,-2.79798,-0.607957
13.433,-2.80105,-0.981943
13.434,-2.80105,-0.981943
13.435,-2.80105,-0.981943
13.436,-2.80412,-0.981943
13.437,-2.80412,-0.981943
13.438,-2.80718,-0.981943
13.439,-2.80718,-0.981943
13.44,-2.81025,-0.981943
13.441,-2.81025,-0.981943
13.442,-2.81332,-1.40242
13.443,-2.81332,-1.40242
13.444,-2.81639,-1.40242
13.445,-2.81639,-1.40242
13.446,-2.81946,-1.40242
13.447,-2.81946,-1.40242
13.448,-2.82252,-1.40242
13.449,-2.82559,-1.70728
13.45,-2.82559,-1.70728
13.451,-2.82866,-1.70728
13.452,-2.82866,-1.70728
13.453,-2.83173,-1.70728
13.454,-2.8348,-1.70728
13.455,-2.8348,-1.70728
13.456,-2.83786,-1.94942
13.457,-2.84093,-1.94942
13.458,-2.84093,-1.94942
13.459,-2.844,-1.94942
13.46,-2.84707,-1.94942
13.461,-2.85014,-2.15979
13.462,-2.85014,-2.15979
13.463,-2.8532,-2.15979
13.464,-2.85627,-2.15979
13.465,-2.85934,-2.15979
13.466,-2.86241,-2.15979
13.467,-2.86241,-2.3394
13.468,-2.86548,-2.3394
13.469,-2.86854,-2.3394
13.47,-2.87161,-2.3394
13.471,-2.87468,-2.50162
13.472,-2.87468,-2.50162
13.473,-2.87775,-2.50162
13.474,-2.88082,-2.50162
13.475,-2.88388,-2.50162
13.476,-2.88695,-2.65133
13.477,-2.89002,-2.65133
13.478,-2.89309,-2.65133
13.479,-2.89616,-2.65133
13.48,-2.89922,-2.77571
13.481,-2.89922,-2.77571
13.482,-2.90229,-2.77571
13.483,-2.90536,-2.77571
13.484,-2.90843,-2.77571
13.485,-2.9115,-2.89016
13.486,-2.91456,-2.89016
13.487,-2.91763,-2.89016
13.488,-2.9207,-2.89016
13.489,-2.92377,-3.00012
13.49,-2.92684,-3.00012
13.491,-2.9299,-3.00012
13.492,-2.93297,-3.00012
13.493,-2.93604,-3.10092
13.494,-2.93911,-3.10092
13.495,-2.94218,-3.10092
13.496,-2.94524,-3.10092
13.497,-2.94831,-3.19167
13.498,-2.95138,-3.19167
13.499,-2.95751,-3.19167
13.5,-2.96058,-3.27481
13.501,-2.96365,-3.27481
13.502,-2.96672,-3.27481
13.503,-2.96979,-3.27481
13.504,-2.97285,-3.35443
13.505,-2.97592,-3.35443
13.506,-2.97899,-3.35443
13.507,-2.98206,-3.35443
13.508,-2.98819,-3.41921
13.509,-2.99433,-3.41921
13.51,-2.9974,-3.41921
13.511,-3.00047,-3.48129
13.512,-3.00353,-3.48129
13.513,-3.0066,-3.48129
13.514,-3.00967,-3.48129
13.515,-3.01581,-3.53467
13.516,-3.01887,-3.53467
13.517,-3.02194,-3.53467
13.518,-3.02501,-3.58749
13.519,-3.02808,-3.58749
13.52,-3.03115,-3.58749
13.521,-3.03728,-3.64156
13.522,-3.04035,-3.64156
13.523,-3.04342,-3.64156
13.524,-3.04649,-3.64156
13.525,-3.04955,-3.67632
13.526,-3.05569,-3.67632
13.527,-3.05876,-3.67632
13.528,-3.06183,-3.71477
13.529,-3.06489,-3.71477
13.53,-3.06796,-3.71477
13.531,-3.0741,-3.75492
13.532,-3.07717,-3.75492
13.533,-3.08023,-3.75492
13.534,-3.0833,-3.75492
13.535,-3.08944,-3.77154
13.536,-3.09251,-3.77154
13.537,-3.09557,-3.77154
13.538,-3.09864,-3.78657
13.539,-3.10478,-3.78657
13.54,-3.10785,-3.78657
13.541,-3.11091,-3.79441
13.542,-3.11398,-3.79441
13.543,-3.11705,-3.79441
13.544,-3.12318,-3.75717
13.545,-3.12625,-3.75717
13.546,-3.12932,-3.75717
13.547,-3.13239,-3.75717
13.548,-3.13852,-3.66821
13.549,-3.14159,-3.66821
13.55,3.13852,-3.66821
13.551,3.13546,-3.55272
13.552,3.13239,-3.55272
13.553,3.12932,-3.55272
13.554,3.12318,-3.63959
13.555,3.12012,-3.63959
13.556,3.11705,-3.63959
13.557,3.11398,-3.63959
13.558,3.10785,-3.89255
13.559,3.10478,-3.89255
13.56,3.10171,-3.89255
13.561,3.09864,-3.63116
13.562,3.09557,-3.63116
13.563,3.08944,-3.63116
13.564,3.08637,-3.79829
13.565,3.0833,-3.79829
13.566,3.08023,-3.79829
13.567,3.07717,-3.74842
13.568,3.07103,-3.71807
13.569,3.06796,-3.71807
13.57,3.06489,-3.71807
13.571,3.06183,-3.69441
13.572,3.05876,-3.69441
13.573,3.05262,-3.69441
13.574,3.04955,-3.66524
13.575,3.04649,-3.66524
13.576,3.04342,-3.66524
13.577,3.04035,-3.66524
13.578,3.03421,-3.63116
13.579,3.03115,-3.63116
13.58,3.02808,-3.63116
13.581,3.02501,-3.58152
13.582,3.02194,-3.58152
13.583,3.01887,-3.58152
13.584,3.01274,-3.52779
13.585,3.00967,-3.52779
13.586,3.0066,-3.52779
13.587,3.00353,-3.52779
13.588,3.00047,-3.47664
13.589,2.9974,-3.47664
13.59,2.99433,-3.47664
13.591,2.99126,-3.47664
13.592,2.98819,-3.40748
13.593,2.98206,-3.40748
13.594,2.97899,-3.40748
13.595,2.97592,-3.33121
13.596,2.97285,-3.33121
13.597,2.96979,-3.33121
13.598,2.96672,-3.33121
13.599,2.96365,-3.26003
13.6,2.96058,-3.26003
13.601,2.95751,-3.26003
13.602,2.95445,-3.26003
13.603,2.95138,-3.16701
13.604,2.94831,-3.16701
13.605,2.94524,-3.16701
13.606,2.94218,-3.16701
13.607,2.93911,-3.06981
13.608,2.93604,-3.06981
13.609,2.93297,-3.06981
13.61,2.9299,-3.06981
13.611,2.92684,-2.97071
13.612,2.92377,-2.97071
13.613,2.9207,-2.97071
13.614,2.91763,-2.97071
13.615,2.91456,-2.85563
13.616,2.9115,-2.85563
13.617,2.9115,-2.85563
13.618,2.90843,-2.85563
13.619,2.90536,-2.85563
13.62,2.90229,-2.72832
13.621,2.89922,-2.72832
13.622,2.89616,-2.72832
13.623,2.89309,-2.72832
13.624,2.89309,-2.6493
13.625,2.89002,-2.59771
13.626,2.88695,-2.59771
13.627,2.88388,-2.59771
13.628,2.88082,-2.59771
13.629,2.88082,-2.49718
13.63,2.87775,-2.44377
13.631,2.87468,-2.44377
13.632,2.87161,-2.44377
13.633,2.87161,-2.44377
13.634,2.86854,-2.44377
13.635,2.86548,-2.26775
13.636,2.86241,-2.26775
13.637,2.86241,-2.26775
13.638,2.85934,-2.26775
13.639,2.85627,-2.26775
13.64,2.85627,-2.23851
13.641,2.8532,-2.07496
13.642,2.8532,-2.07496
13.643,2.85014,-2.07496
13.644,2.84707,-2.07496
13.645,2.84707,-2.07496
13.646,2.844,-2.07496
13.647,2.844,-1.86828
13.648,2.84093,-1.85403
13.649,2.83786,-1.85403
13.65,2.83786,-1.85403
13.651,2.8348,-1.85403
13.652,2.8348,-1.85403
13.653,2.83173,-1.85403
13.654,2.83173,-1.76449
13.655,2.82866,-1.59253
13.656,2.82866,-1.59253
13.657,2.82559,-1.59253
13.658,2.82559,-1.59253
13.659,2.82559,-1.59253
13.66,2.82252,-1.59253
13.661,2.82252,-1.59253
13.662,2.81946,-1.59253
13.663,2.81946,-1.48821
13.664,2.81946,-1.32833
13.665,2.81639,-1.25424
13.666,2.81639,-1.25424
13.667,2.81639,-1.25424
13.668,2.81332,-1.25424
13.669,2.81332,-1.25424
13.67,2.81332,-1.25424
13.671,2.81332,-1.25424
13.672,2.81025,-1.25424
13.673,2.81025,-1.25424
13.674,2.81025,-1.25424
13.675,2.81025,-1.17374
13.676,2.80718,-1.07118
13.677,2.80718,-0.985378
13.678,2.80718,-0.912053
13.679,2.80718,-0.848884
13.68,2.80718,-0.79389
13.681,2.80718,-0.745967
13.682,2.80412,-0.714573
13.683,2.80412,-0.714573
13.684,2.80412,-0.714573
13.685,2.80412,-0.714573
13.686,2.80412,-0.714573
13.687,2.80412,-0.714573
13.688,2.80412,-0.714573
13.689,2.80412,-0.714573
13.69,2.80412,-0.714573
13.691,2.80412,-0.714573
13.692,2.80412,-0.714573
13.693,2.80412,-0.714573
13.694,2.80412,-0.714573
13.695,2.80412,-0.714573
13.696,2.80412,-0.714573
13.697,2.80412,-0.714573
13.698,2.80412,-0.714573
13.699,2.80412,-0.710063
13.7,2.80412,-0.671134
13.701,2.80718,0.636217
13.702,2.80718,0.604995
13.703,2.80718,0.576595
13.704,2.80718,0.550605
13.705,2.80718,0.527189
13.706,2.81025,0.505385
13.707,2.81025,0.485412
13.708,2.81025,0.466863
13.709,2.81025,0.44977
13.71,2.81025,0.433924
13.711,2.81332,0.429536
13.712,2.81332,0.429536
13.713,2.81332,0.429536
13.714,2.81639,0.429536
13.715,2.81639,0.429536
13.716,2.81639,0.429536
13.717,2.81946,0.429536
13.718,2.81946,0.429536
13.719,2.81946,0.429536
13.72,2.82252,0.429536
13.721,2.82252,0.429536
13.722,2.82252,0.429536
13.723,2.82559,1.04076
13.724,2.82559,1.04076
13.725,2.82866,1.04076
13.726,2.82866,1.04076
13.727,2.83173,1.04076
13.728,2.83173,1.04076
13.729,2.8348,1.04076
13.73,2.8348,1.04076
13.731,2.83786,1.43627
13.732,2.83786,1.43627
13.733,2.84093,1.43627
13.734,2.84093,1.43627
13.735,2.844,1.43627
13.736,2.844,1.43627
13.737,2.84707,1.43627
13.738,2.85014,1.73197
13.739,2.85014,1.73197
13.74,2.8532,1.73197
13.741,2.85627,1.73197
13.742,2.85627,1.73197
13.743,2.85934,1.73197
13.744,2.86241,1.97317
13.745,2.86241,1.97317
13.746,2.86548,1.97317
13.747,2.86854,1.97317
13.748,2.86854,1.97317
13.749,2.87161,1.97317
13.75,2.87468,2.17806
13.751,2.87775,2.17806
13.752,2.87775,2.17806
13.753,2.88082,2.17806
13.754,2.88388,2.17806
13.755,2.88695,2.35421
13.756,2.88695,2.35421
13.757,2.89002,2.35421
13.758,2.89309,2.35421
13.759,2.89616,2.35421
13.76,2.89922,2.50622
13.761,2.90229,2.50622
13.762,2.90229,2.50622
13.763,2.90536,2.50622
13.764,2.90843,2.50622
13.765,2.9115,2.65386
13.766,2.91456,2.65386
13.767,2.91763,2.65386
13.768,2.9207,2.65386
13.769,2.92377,2.78713
13.77,2.92684,2.78713
13.771,2.9299,2.78713
13.772,2.93297,2.78713
13.773,2.93604,2.89903
13.774,2.93911,2.89903
13.775,2.93911,2.89903
13.776,2.94524,2.89903
13.777,2.94831,2.89903
13.778,2.94831,3.00892
13.779,2.95138,3.00892
13.78,2.95751,3.00892
13.781,2.96058,3.11087
13.782,2.96365,3.11087
13.783,2.96672,3.11087
13.784,2.96979,3.11087
13.785,2.97285,3.19434
13.786,2.97592,3.19434
13.787,2.97899,3.19434
13.788,2.98206,3.19434
13.789,2.98513,3.28132
13.79,2.98819,3.28132
13.791,2.99126,3.28132
13.792,2.99433,3.28132
13.793,2.9974,3.358
13.794,3.00047,3.358
13.795,3.0066,3.358
13.796,3.00967,3.41961
13.797,3.01274,3.41961
13.798,3.01581,3.41961
13.799,3.01887,3.41961
13.8,3.02194,3.48349
13.801,3.02501,3.48349
13.802,3.03115,3.48349
13.803,3.03421,3.54216
13.804,3.03728,3.54216
13.805,3.04035,3.54216
13.806,3.04342,3.54216
13.807,3.04649,3.58479
13.808,3.05262,3.58479
13.809,3.05569,3.58479
13.81,3.05876,3.63186
13.811,3.06183,3.63186
13.812,3.06489,3.63186
13.813,3.07103,3.66958
13.814,3.0741,3.66958
13.815,3.07717,3.66958
13.816,3.08023,3.66958
13.817,3.0833,3.69523
13.818,3.08944,3.69523
13.819,3.09251,3.69523
13.82,3.09557,3.72605
13.821,3.09864,3.72605
13.822,3.10478,3.72605
13.823,3.10785,3.74132
13.824,3.11091,3.74132
13.825,3.11398,3.74132
13.826,3.11705,3.74132
13.827,3.12318,3.75602
13.828,3.12625,3.75602
13.829,3.12932,3.75602
13.83,3.13239,3.77189
13.831,3.13852,3.77189
13.832,-3.14159,3.77189
13.833,-3.13852,3.77084
13.834,-3.13546,3.77084
13.835,-3.13239,3.77084
13.836,-3.12625,3.77613
13.837,-3.12318,3.77613
13.838,-3.12012,3.77613
13.839,-3.11705,3.77613
13.84,-3.11091,3.77666
13.841,-3.10785,3.77666
13.842,-3.10478,3.77666
13.843,-3.10171,3.76694
13.844,-3.09557,3.76694
13.845,-3.09251,3.76694
13.846,-3.08944,3.75712
13.847,-3.08637,3.75712
13.848,-3.0833,3.75712
13.849,-3.07717,3.74743
13.85,-3.0741,3.74743
13.851,-3.07103,3.74743
13.852,-3.06796,3.74743
13.853,-3.06489,3.71888
13.854,-3.05876,3.71888
13.855,-3.05569,3.71888
13.856,-3.05262,3.68598
13.857,-3.04955,3.68598
13.858,-3.04649,3.68598
13.859,-3.04035,3.59055
13.86,-3.03728,3.59055
13.861,-3.03421,3.59055
13.862,-3.03115,3.59055
13.863,-3.02808,3.46139
13.864,-3.02501,3.46139
13.865,-3.02194,3.46139
13.866,-3.01887,3.46139
13.867,-3.01581,3.36138
13.868,-3.01274,3.36138
13.869,-3.0066,3.36138
13.87,-3.00353,3.35447
13.871,-3.00047,3.35447
13.872,-2.9974,3.35447
13.873,-2.99433,3.35447
13.874,-2.99126,3.48558
13.875,-2.98819,3.48558
13.876,-2.98513,3.48558
13.877,-2.97899,3.34323
13.878,-2.97592,3.34323
13.879,-2.97285,3.34323
13.88,-2.96979,3.34323
13.881,-2.96672,3.30397
13.882,-2.96365,3.30397
13.883,-2.96058,3.30397
13.884,-2.95751,3.30397
13.885,-2.95445,3.25299
13.886,-2.95138,3.25299
13.887,-2.94831,3.25299
13.888,-2.94524,3.25299
13.889,-2.94218,3.16338
13.89,-2.93911,3.16338
13.891,-2.93604,3.16338
13.892,-2.93297,3.16338
13.893,-2.9299,3.07714
13.894,-2.92684,3.07714
13.895,-2.92377,3.07714
13.896,-2.9207,3.07714
13.897,-2.91763,2.97627
13.898,-2.91456,2.97627
