t,alpha,alpha_dot
7.731,-2.71515,-2.00957
7.732,-2.71821,-2.30786
7.733,-2.72128,-2.30786
7.734,-2.72435,-2.30786
7.735,-2.72435,-2.30786
7.736,-2.72742,-2.30786
7.737,-2.73049,-2.55346
7.738,-2.73355,-2.55346
7.739,-2.73662,-2.55346
7.74,-2.73969,-2.55346
7.741,-2.74276,-2.78109
7.742,-2.74583,-2.78109
7.743,-2.74889,-2.78109
7.744,-2.75196,-2.78109
7.745,-2.75503,-2.98853
7.746,-2.7581,-2.98853
7.747,-2.76117,-2.98853
7.748,-2.76423,-2.98853
7.749,-2.7673,-3.16803
7.75,-2.77037,-3.16803
7.751,-2.77344,-3.16803
7.752,-2.77651,-3.16803
7.753,-2.77957,-3.3385
7.754,-2.78264,-3.3385
7.755,-2.78878,-3.3385
7.756,-2.79185,-3.49191
7.757,-2.79491,-3.49191
7.758,-2.79798,-3.49191
7.759,-2.80105,-3.49191
7.76,-2.80718,-3.63851
7.761,-2.81025,-3.63851
7.762,-2.81332,-3.63851
7.763,-2.81639,-3.77557
7.764,-2.82252,-3.77557
7.765,-2.82559,-3.77557
7.766,-2.82866,-3.89821
7.767,-2.83173,-3.89821
7.768,-2.83786,-3.89821
7.769,-2.84093,-4.00835
7.77,-2.844,-4.00835
7.771,-2.85014,-4.00835
7.772,-2.8532,-4.13016
7.773,-2.85627,-4.13016
7.774,-2.86241,-4.13016
7.775,-2.86548,-4.22875
7.776,-2.87161,-4.22875
7.777,-2.87468,-4.22875
7.778,-2.87775,-4.31651
7.779,-2.88388,-4.31651
7.78,-2.88695,-4.31651
7.781,-2.89309,-4.41614
7.782,-2.89616,-4.41614
7.783,-2.90229,-4.49857
7.784,-2.90536,-4.49857
7.785,-2.9115,-4.49857
7.786,-2.91456,-4.57478
7.787,-2.9207,-4.57478
7.788,-2.92377,-4.57478
7.789,-2.9299,-4.65499
7.79,-2.93297,-4.65499
7.791,-2.93911,-4.71445
7.792,-2.94218,-4.71445
7.793,-2.94831,-4.71445
7.794,-2.95445,-4.78246
7.795,-2.95751,-4.78246
7.796,-2.96365,-4.84542
7.797,-2.96672,-4.84542
7.798,-2.97285,-4.84542
7.799,-2.97899,-4.88964
7.8,-2.98206,-4.88964
7.801,-2.98819,-4.94157
7.802,-2.99126,-4.94157
7.803,-2.9974,-4.94157
7.804,-3.00353,-4.99315
7.805,-3.0066,-4.99315
7.806,-3.01274,-5.0371
7.807,-3.01887,-5.0371
7.808,-3.02194,-5.0371
7.809,-3.02808,-5.06944
7.81,-3.03421,-5.06944
7.811,-3.03728,-5.10954
7.812,-3.04342,-5.10954
7.813,-3.04955,-5.13672
7.814,-3.05262,-5.13672
7.815,-3.05876,-5.13672
7.816,-3.06489,-5.17036
7.817,-3.06796,-5.17036
7.818,-3.0741,-5.18398
7.819,-3.08023,-5.18398
7.82,-3.0833,-5.18398
7.821,-3.08944,-5.19828
7.822,-3.09557,-5.19828
7.823,-3.10171,-5.23931
7.824,-3.10478,-5.23931
7.825,-3.11091,-5.22858
7.826,-3.11705,-5.22858
7.827,-3.12012,-5.22858
7.828,-3.12625,-5.24152
7.829,-3.13239,-5.24152
7.83,-3.13546,-5.26682
7.831,-3.14159,-5.26682
7.832,3.13546,-5.24192
7.833,3.12932,-5.24192
7.834,3.12625,-5.24192
7.835,3.12012,-5.2498
7.836,3.11398,-5.2498
7.837,3.11091,-5.25589
7.838,3.10478,-5.25589
7.839,3.09864,-5.22868
7.84,3.09251,-5.22868
7.841,3.08944,-5.22868
7.842,3.0833,-5.22827
7.843,3.07717,-5.22827
7.844,3.0741,-5.21485
7.845,3.06796,-5.21485
7.846,3.06183,-5.18039
7.847,3.05876,-5.18039
7.848,3.05262,-5.18039
7.849,3.04649,-5.17727
7.85,3.04035,-5.17727
7.851,3.03728,-5.14037
7.852,3.03115,-5.14037
7.853,3.02501,-5.11288
7.854,3.02194,-5.11288
7.855,3.01581,-5.11288
7.856,3.01274,-5.08777
7.857,3.0066,-5.08777
7.858,3.00047,-5.03877
7.859,2.9974,-5.03877
7.86,2.99126,-5.03877
7.861,2.98513,-5.00665
7.862,2.98206,-5.00665
7.863,2.97592,-4.96133
7.864,2.97285,-4.96133
7.865,2.96672,-4.96133
7.866,2.96058,-4.90541
7.867,2.95751,-4.90541
7.868,2.95138,-4.86613
7.869,2.94831,-4.86613
7.87,2.94218,-4.86613
7.871,2.93911,-4.79442
7.872,2.93297,-4.79442
7.873,2.92684,-4.73387
7.874,2.92377,-4.73387
7.875,2.91763,-4.73387
7.876,2.91456,-4.68096
7.877,2.90843,-4.68096
7.878,2.90536,-4.68096
7.879,2.89922,-4.59149
7.88,2.89616,-4.59149
7.881,2.89002,-4.52164
7.882,2.88695,-4.52164
7.883,2.88388,-4.52164
7.884,2.87775,-4.44476
7.885,2.87468,-4.44476
7.886,2.86854,-4.44476
7.887,2.86548,-4.34737
7.888,2.85934,-4.34737
7.889,2.85627,-4.34737
7.89,2.8532,-4.25943
7.891,2.84707,-4.25943
7.892,2.844,-4.25943
7.893,2.84093,-4.16106
7.894,2.8348,-4.16106
7.895,2.83173,-4.16106
7.896,2.82866,-4.05008
7.897,2.82252,-4.05008
7.898,2.81946,-4.05008
7.899,2.81639,-3.93202
7.9,2.81332,-3.93202
7.901,2.80718,-3.93202
7.902,2.80412,-3.82314
7.903,2.80105,-3.82314
7.904,2.79798,-3.82314
7.905,2.79491,-3.7299
7.906,2.78878,-3.67786
7.907,2.78571,-3.67786
7.908,2.78264,-3.67786
7.909,2.77957,-3.53525
7.91,2.77651,-3.53525
7.911,2.77344,-3.53525
7.912,2.77037,-3.521
7.913,2.7673,-3.39247
7.914,2.76423,-3.39247
7.915,2.7581,-3.39247
7.916,2.75503,-3.21656
7.917,2.75196,-3.21656
7.918,2.74889,-3.21656
7.919,2.74583,-3.21656
7.92,2.74276,-3.05334
7.921,2.74276,-3.03821
7.922,2.73969,-3.03821
7.923,2.73662,-3.03821
7.924,2.73355,-3.03821
7.925,2.73049,-2.85341
7.926,2.72742,-2.85341
7.927,2.72435,-2.85341
7.928,2.72128,-2.85341
7.929,2.71821,-2.62328
7.93,2.71821,-2.62328
7.931,2.71515,-2.62328
7.932,2.71208,-2.62328
7.933,2.70901,-2.62328
7.934,2.70901,-2.44325
7.935,2.70594,-2.38353
7.936,2.70287,-2.38353
7.937,2.70287,-2.38353
7.938,2.69981,-2.38353
7.939,2.69674,-2.38353
7.94,2.69367,-2.10058
7.941,2.69367,-2.10058
7.942,2.6906,-2.10058
7.943,2.6906,-2.10058
7.944,2.68753,-2.10058
7.945,2.68753,-2.10058
7.946,2.68447,-2.04329
7.947,2.6814,-1.7719
7.948,2.6814,-1.7719
7.949,2.6814,-1.7719
7.95,2.67833,-1.7719
7.951,2.67833,-1.7719
7.952,2.67526,-1.7719
7.953,2.67526,-1.7719
7.954,2.67219,-1.72455
7.955,2.67219,-1.51194
7.956,2.67219,-1.34653
7.957,2.66913,-1.33484
7.958,2.66913,-1.33484
7.959,2.66913,-1.33484
7.96,2.66606,-1.33484
7.961,2.66606,-1.33484
7.962,2.66606,-1.33484
7.963,2.66606,-1.33484
7.964,2.66299,-1.33484
7.965,2.66299,-1.33484
7.966,2.66299,-1.2382
7.967,2.66299,-1.12408
7.968,2.66299,-1.0333
7.969,2.66299,-0.950218
7.97,2.65992,-0.882411
7.971,2.65992,-0.82346
7.972,2.65992,-0.772663
7.973,2.65992,-0.726013
7.974,2.65992,-0.685669
7.975,2.65992,-0.649
7.976,2.65992,-0.617142
7.977,2.65992,-0.587719
7.978,2.65992,-0.560092
7.979,2.65992,-0.535819
7.98,2.66299,0.513399
7.981,2.66299,0.492518
7.982,2.66299,0.473661
7.983,2.66299,0.456233
7.984,2.66299,0.439862
7.985,2.66299,0.424777
7.986,2.66299,0.410675
7.987,2.66606,0.39863
7.988,2.66606,0.39863
7.989,2.66606,0.39863
7.99,2.66606,0.39863
7.991,2.66913,0.39863
7.992,2.66913,0.39863
7.993,2.66913,0.39863
7.994,2.66913,0.39863
7.995,2.67219,0.39863
7.996,2.67219,0.39863
7.997,2.67219,0.39863
7.998,2.67526,0.39863
7.999,2.67526,0.39863
8,2.67833,0.974597
8.001,2.67833,0.974597
8.002,2.6814,0.974597
8.003,2.6814,0.974597
8.004,2.68447,0.974597
8.005,2.68447,0.974597
8.006,2.68753,0.974597
8.007,2.68753,0.974597
8.008,2.6906,1.53631
8.009,2.6906,1.53631
8.01,2.69367,1.53631
8.011,2.69674,1.53631
8.012,2.69674,1.53631
8.013,2.69981,1.53631
8.014,2.70287,1.91456
8.015,2.70287,1.91456
8.016,2.70594,1.91456
8.017,2.70901,1.91456
8.018,2.70901,1.91456
8.019,2.71208,1.91456
8.02,2.71515,2.21745
8.021,2.71821,2.21745
8.022,2.72128,2.21745
8.023,2.72128,2.21745
8.024,2.72435,2.21745
8.025,2.72742,2.48618
8.026,2.73049,2.48618
8.027,2.73355,2.48618
8.028,2.73662,2.48618
8.029,2.73969,2.71338
8.03,2.74276,2.71338
8.031,2.74276,2.71338
8.032,2.74583,2.71338
8.033,2.74889,2.71338
8.034,2.75196,2.91276
8.035,2.75503,2.91276
8.036,2.7581,2.91276
8.037,2.76423,3.11102
8.038,2.7673,3.11102
8.039,2.77037,3.11102
8.04,2.77344,3.11102
8.041,2.77651,3.27482
8.042,2.77957,3.27482
8.043,2.78264,3.27482
8.044,2.78571,3.27482
8.045,2.78878,3.42649
8.046,2.79185,3.42649
8.047,2.79798,3.42649
8.048,2.80105,3.59132
8.049,2.80412,3.59132
8.05,2.80718,3.59132
8.051,2.81025,3.59132
8.052,2.81639,3.70699
8.053,2.81946,3.70699
8.054,2.82252,3.70699
8.055,2.82559,3.83957
8.056,2.83173,3.83957
8.057,2.8348,3.83957
8.058,2.83786,3.96404
8.059,2.844,3.96404
8.06,2.84707,3.96404
8.061,2.85014,4.06577
8.062,2.85627,4.06577
8.063,2.85934,4.06577
8.064,2.86241,4.15478
8.065,2.86854,4.15478
8.066,2.87161,4.15478
8.067,2.87775,4.27355
8.068,2.88082,4.27355
8.069,2.88388,4.27355
8.07,2.89002,4.34182
8.071,2.89309,4.34182
8.072,2.89922,4.42477
8.073,2.90229,4.42477
8.074,2.90843,4.42477
8.075,2.9115,4.50968
8.076,2.91763,4.50968
8.077,2.9207,4.50968
8.078,2.92684,4.58054
8.079,2.9299,4.58054
8.08,2.93604,4.64672
8.081,2.93911,4.64672
8.082,2.94524,4.64672
8.083,2.94831,4.72294
8.084,2.95445,4.72294
8.085,2.96058,4.77266
8.086,2.96365,4.77266
8.087,2.96979,4.77266
8.088,2.97285,4.81905
8.089,2.97899,4.81905
8.09,2.98206,4.81905
8.091,2.98819,4.8073
8.092,2.99126,4.8073
8.093,2.9974,4.68749
8.094,3.00353,4.68749
8.095,3.0066,4.68749
8.096,3.01274,4.97085
8.097,3.01581,4.97085
8.098,3.02194,4.98377
8.099,3.02808,4.98377
8.1,3.03115,4.98377
8.101,3.03728,5.05477
8.102,3.04342,5.05477
8.103,3.04649,5.09467
8.104,3.05262,5.09467
8.105,3.05876,5.10789
8.106,3.06183,5.10789
8.107,3.06796,5.10789
8.108,3.0741,5.13798
8.109,3.07717,5.13798
8.11,3.0833,5.15865
8.111,3.08944,5.15865
8.112,3.09251,5.15865
8.113,3.09864,5.16259
8.114,3.10478,5.16259
8.115,3.11091,5.19111
8.116,3.11398,5.19111
8.117,3.12012,5.19281
8.118,3.12625,5.19281
8.119,3.12932,5.19281
8.12,3.13546,5.18681
8.121,-3.14159,5.18681
8.122,-3.13852,5.21353
8.123,-3.13239,5.21353
8.124,-3.12625,5.19385
8.125,-3.12318,5.19385
8.126,-3.11705,5.19385
8.127,-3.11091,5.18273
8.128,-3.10478,5.18273
8.129,-3.10171,5.20248
8.13,-3.09557,5.20248
8.131,-3.08944,5.1641
8.132,-3.08637,5.1641
8.133,-3.08023,5.1641
8.134,-3.0741,5.15089
8.135,-3.07103,5.15089
8.136,-3.06489,5.14639
8.137,-3.05876,5.14639
8.138,-3.05569,5.14639
8.139,-3.04955,5.10762
8.14,-3.04342,5.10762
8.141,-3.04035,5.0878
8.142,-3.03421,5.0878
8.143,-3.02808,5.05644
8.144,-3.02501,5.05644
8.145,-3.01887,5.05644
8.146,-3.01274,5.02398
8.147,-3.00967,5.02398
8.148,-3.00353,4.98504
8.149,-3.00047,4.98504
8.15,-2.99433,4.98504
8.151,-2.98819,4.93853
8.152,-2.98513,4.93853
8.153,-2.97899,4.89064
8.154,-2.97592,4.89064
8.155,-2.96979,4.89064
8.156,-2.96365,4.84782
8.157,-2.96058,4.84782
8.158,-2.95445,4.78543
8.159,-2.95138,4.78543
8.16,-2.94524,4.78543
8.161,-2.94218,4.72681
8.162,-2.93604,4.72681
8.163,-2.93297,4.72681
8.164,-2.92684,4.67057
8.165,-2.92377,4.67057
8.166,-2.91763,4.59553
8.167,-2.91456,4.59553
8.168,-2.90843,4.59553
8.169,-2.90536,4.52145
8.17,-2.89922,4.52145
8.171,-2.89616,4.52145
8.172,-2.89002,4.44666
8.173,-2.88695,4.44666
8.174,-2.88388,4.44666
8.175,-2.87775,4.35189
8.176,-2.87468,4.35189
8.177,-2.86854,4.33432
8.178,-2.86548,4.26832
8.179,-2.86241,4.26832
8.18,-2.85627,4.17453
8.181,-2.8532,4.17453
8.182,-2.85014,4.17453
8.183,-2.844,4.0586
8.184,-2.84093,4.0586
8.185,-2.83786,4.0586
8.186,-2.8348,4.0586
8.187,-2.82866,3.95729
8.188,-2.82559,3.95729
8.189,-2.82252,3.95729
8.19,-2.81946,3.84075
8.191,-2.81332,3.84075
8.192,-2.81025,3.84075
8.193,-2.80718,3.70959
8.194,-2.80412,3.70959
8.195,-2.80105,3.70959
8.196,-2.79491,3.59386
8.197,-2.79185,3.57496
8.198,-2.78878,3.57496
8.199,-2.78571,3.57496
8.2,-2.78264,3.42768
8.201,-2.77957,3.42768
8.202,-2.77651,3.42768
8.203,-2.77344,3.42768
8.204,-2.77037,3.27
8.205,-2.7673,3.27
8.206,-2.76423,3.27
8.207,-2.76117,3.27
8.208,-2.7581,3.1015
8.209,-2.75503,3.1015
8.21,-2.75196,3.1015
8.211,-2.74889,3.1015
8.212,-2.74583,2.90809
8.213,-2.74276,2.90809
8.214,-2.73969,2.90809
8.215,-2.73662,2.90809
8.216,-2.73662,2.73892
8.217,-2.73355,2.70205
8.218,-2.73049,2.70205
8.219,-2.72742,2.70205
8.22,-2.72435,2.70205
8.221,-2.72435,2.50426
8.222,-2.72128,2.47504
8.223,-2.71821,2.47504
8.224,-2.71515,2.47504
8.225,-2.71515,2.47504
8.226,-2.71208,2.47415
8.227,-2.70901,2.20941
8.228,-2.70901,2.20941
8.229,-2.70594,2.20941
8.23,-2.70287,2.20941
8.231,-2.70287,2.20941
8.232,-2.69981,2.20941
8.233,-2.69981,1.91119
8.234,-2.69674,1.89637
8.235,-2.69367,1.89637
8.236,-2.69367,1.89637
8.237,-2.6906,1.89637
8.238,-2.6906,1.89637
8.239,-2.68753,1.89637
8.24,-2.68753,1.76867
8.241,-2.68753,1.54327
8.242,-2.68447,1.51763
8.243,-2.68447,1.51763
8.244,-2.6814,1.51763
8.245,-2.6814,1.51763
8.246,-2.6814,1.51763
8.247,-2.67833,1.51763
8.248,-2.67833,1.51763
8.249,-2.67833,1.51763
8.25,-2.67526,1.38424
8.251,-2.67526,1.24423
8.252,-2.67526,1.13144
8.253,-2.67526,1.03452
8.254,-2.67526,0.953971
8.255,-2.67219,0.941851
8.256,-2.67219,0.941851
8.257,-2.67219,0.941851
8.258,-2.67219,0.941851
8.259,-2.67219,0.941851
8.26,-2.67219,0.941851
8.261,-2.67219,0.941851
8.262,-2.67219,0.941851
8.263,-2.67219,0.941851
8.264,-2.66913,0.941851
8.265,-2.66913,0.941851
8.266,-2.66913,0.941851
8.267,-2.66913,0.941851
8.268,-2.67219,-0.888365
8.269,-2.67219,-0.827487
8.27,-2.67219,-0.774842
8.271,-2.67219,-0.729306
8.272,-2.67219,-0.689166
8.273,-2.67219,-0.651786
8.274,-2.67219,-0.619051
8.275,-2.67219,-0.589182
8.276,-2.67526,-0.56258
8.277,-2.67526,-0.53754
8.278,-2.67526,-0.514944
8.279,-2.67526,-0.494148
8.28,-2.67833,-0.474922
8.281,-2.67833,-0.457213
8.282,-2.67833,-0.440862
8.283,-2.6814,-0.425667
8.284,-2.6814,-0.425667
8.285,-2.6814,-0.425667
8.286,-2.6814,-0.425667
8.287,-2.68447,-0.425667
8.288,-2.68447,-0.425667
8.289,-2.68753,-0.425667
8.29,-2.68753,-0.425667
8.291,-2.6906,-0.425667
8.292,-2.6906,-0.425667
8.293,-2.69367,-1.26584
8.294,-2.69367,-1.26584
8.295,-2.69674,-1.26584
8.296,-2.69674,-1.26584
8.297,-2.69981,-1.26584
8.298,-2.69981,-1.26584
8.299,-2.70287,-1.26584
8.3,-2.70594,-1.71467
8.301,-2.70594,-1.71467
8.302,-2.70901,-1.71467
8.303,-2.70901,-1.71467
8.304,-2.71208,-1.71467
8.305,-2.71515,-1.71467
8.306,-2.71821,-2.05708
8.307,-2.71821,-2.05708
8.308,-2.72128,-2.05708
8.309,-2.72435,-2.05708
8.31,-2.72742,-2.05708
8.311,-2.72742,-2.05708
8.312,-2.73049,-2.33192
8.313,-2.73355,-2.33192
8.314,-2.73662,-2.33192
8.315,-2.73969,-2.33192
8.316,-2.74276,-2.57889
8.317,-2.74276,-2.57889
8.318,-2.74583,-2.57889
8.319,-2.74889,-2.57889
8.32,-2.75196,-2.57889
8.321,-2.75503,-2.80202
8.322,-2.7581,-2.80202
8.323,-2.76117,-2.80202
8.324,-2.76423,-2.80202
8.325,-2.7673,-2.99288
8.326,-2.77037,-2.99288
8.327,-2.77344,-2.99288
8.328,-2.77651,-2.99288
8.329,-2.77957,-3.17265
8.33,-2.78264,-3.17265
8.331,-2.78878,-3.17265
8.332,-2.79185,-3.33383
8.333,-2.79491,-3.33383
8.334,-2.79798,-3.33383
8.335,-2.80105,-3.33383
8.336,-2.80412,-3.48735
8.337,-2.80718,-3.48735
8.338,-2.81332,-3.48735
8.339,-2.81639,-3.63081
8.34,-2.81946,-3.63081
8.341,-2.82252,-3.63081
8.342,-2.82559,-3.63081
8.343,-2.83173,-3.7588
8.344,-2.8348,-3.7588
8.345,-2.83786,-3.7588
8.346,-2.84093,-3.87422
8.347,-2.84707,-3.87422
8.348,-2.85014,-3.87422
8.349,-2.8532,-3.99939
8.35,-2.85934,-3.99939
8.351,-2.86241,-3.99939
8.352,-2.86548,-4.10191
8.353,-2.87161,-4.10191
8.354,-2.87468,-4.10191
8.355,-2.88082,-4.19339
8.356,-2.88388,-4.19339
8.357,-2.88695,-4.19339
8.358,-2.89309,-4.29609
8.359,-2.89616,-4.29609
8.36,-2.90229,-4.3808
8.361,-2.90536,-4.3808
8.362,-2.9115,-4.3808
8.363,-2.91456,-4.45974
8.364,-2.9207,-4.45974
8.365,-2.92377,-4.45974
8.366,-2.92684,-4.54181
8.367,-2.93297,-4.54181
8.368,-2.93911,-4.60187
8.369,-2.94218,-4.60187
8.37,-2.94831,-4.60187
8.371,-2.95138,-4.67271
8.372,-2.95751,-4.67271
8.373,-2.96058,-4.67271
8.374,-2.96672,-4.73768
8.375,-2.96979,-4.73768
8.376,-2.97592,-4.78243
8.377,-2.97899,-4.78243
8.378,-2.98513,-4.78243
8.379,-2.99126,-4.83553
8.38,-2.99433,-4.83553
8.381,-3.00047,-4.88783
8.382,-3.00353,-4.88783
8.383,-3.00967,-4.88783
8.384,-3.01581,-4.93261
8.385,-3.01887,-4.93261
8.386,-3.02501,-4.96467
8.387,-3.02808,-4.96467
8.388,-3.03421,-4.96467
8.389,-3.04035,-5.00531
8.39,-3.04342,-5.00531
8.391,-3.04955,-5.0332
8.392,-3.05569,-5.0332
8.393,-3.05876,-5.0332
8.394,-3.06489,-5.06697
8.395,-3.07103,-5.06697
8.396,-3.0741,-5.0804
8.397,-3.08023,-5.0804
8.398,-3.08637,-5.09584
8.399,-3.08944,-5.09584
8.4,-3.09557,-5.09584
8.401,-3.10171,-5.13696
8.402,-3.10478,-5.13696
8.403,-3.11091,-5.1262
8.404,-3.11705,-5.1262
8.405,-3.12012,-5.1262
8.406,-3.12625,-5.1389
8.407,-3.13239,-5.1389
8.408,-3.13546,-5.16317
8.409,-3.14159,-5.16317
8.41,3.13546,-5.13881
8.411,3.13239,-5.13881
8.412,3.12625,-5.13881
8.413,3.12012,-5.14594
8.414,3.11705,-5.14594
8.415,3.11091,-5.15287
8.416,3.10478,-5.15287
8.417,3.09864,-5.1257
8.418,3.09557,-5.1257
8.419,3.08944,-5.1257
8.42,3.08637,-5.12481
8.421,3.08023,-5.12481
8.422,3.0741,-5.11132
8.423,3.07103,-5.11132
8.424,3.06489,-5.11132
8.425,3.05876,-5.07637
8.426,3.05569,-5.07637
8.427,3.04955,-5.07215
8.428,3.04342,-5.07215
8.429,3.04035,-5.07215
8.43,3.03421,-5.03555
8.431,3.02808,-5.03555
8.432,3.02501,-5.00577
8.433,3.01887,-5.00577
8.434,3.01274,-4.98029
8.435,3.00967,-4.98029
8.436,3.00353,-4.98029
8.437,3.00047,-4.92947
8.438,2.99433,-4.92947
8.439,2.98819,-4.89639
8.44,2.98513,-4.89639
8.441,2.97899,-4.89639
8.442,2.97592,-4.85101
8.443,2.96979,-4.85101
8.444,2.96672,-4.85101
8.445,2.96058,-4.79416
8.446,2.95751,-4.79416
8.447,2.95138,-4.75246
8.448,2.94524,-4.75246
8.449,2.94218,-4.75246
8.45,2.93604,-4.67999
8.451,2.93297,-4.67999
8.452,2.92684,-4.61934
8.453,2.92377,-4.61934
8.454,2.91763,-4.61934
8.455,2.91456,-4.56346
8.456,2.9115,-4.56346
8.457,2.90536,-4.56346
8.458,2.90229,-4.47261
8.459,2.89616,-4.47261
8.46,2.89309,-4.47261
8.461,2.88695,-4.40114
8.462,2.88388,-4.40114
8.463,2.87775,-4.32289
8.464,2.87468,-4.32289
8.465,2.87161,-4.32289
8.466,2.86548,-4.22348
8.467,2.86241,-4.22348
8.468,2.85934,-4.22348
8.469,2.8532,-4.13166
8.47,2.85014,-4.13166
8.471,2.84707,-4.13166
8.472,2.84093,-4.02965
8.473,2.83786,-4.02965
8.474,2.8348,-4.02965
8.475,2.83173,-3.96258
8.476,2.82559,-3.91722
8.477,2.82252,-3.91722
8.478,2.81946,-3.91722
8.479,2.81639,-3.79501
8.48,2.81025,-3.79501
8.481,2.80718,-3.79501
8.482,2.80412,-3.67938
8.483,2.80105,-3.67938
8.484,2.79798,-3.67938
8.485,2.79491,-3.6091
8.486,2.79185,-3.52949
8.487,2.78571,-3.52949
8.488,2.78264,-3.52949
8.489,2.77957,-3.38228
8.49,2.77651,-3.38228
8.491,2.77344,-3.38228
8.492,2.77037,-3.38228
8.493,2.7673,-3.23081
8.494,2.76423,-3.23081
8.495,2.76117,-3.23081
8.496,2.7581,-3.23081
8.497,2.75503,-3.04589
8.498,2.75196,-3.04589
8.499,2.74889,-3.04589
8.5,2.74583,-3.04589
8.501,2.74276,-2.8604
8.502,2.74276,-2.8604
8.503,2.73969,-2.8604
8.504,2.73662,-2.8604
8.505,2.73355,-2.8604
8.506,2.73049,-2.6594
8.507,2.72742,-2.6594
8.508,2.72435,-2.6594
8.509,2.72435,-2.6594
8.51,2.72128,-2.6594
8.511,2.71821,-2.41262
8.512,2.71515,-2.41262
8.513,2.71515,-2.41262
8.514,2.71208,-2.41262
8.515,2.70901,-2.41262
8.516,2.70901,-2.24087
8.517,2.70594,-2.1513
8.518,2.70287,-2.1513
8.519,2.70287,-2.1513
8.52,2.69981,-2.1513
8.521,2.69981,-2.1513
8.522,2.69674,-2.13488
8.523,2.69367,-1.8368
8.524,2.69367,-1.8368
8.525,2.6906,-1.8368
8.526,2.6906,-1.8368
8.527,2.68753,-1.8368
8.528,2.68753,-1.8368
8.529,2.68753,-1.8368
8.53,2.68447,-1.73844
8.531,2.68447,-1.51971
8.532,2.6814,-1.42779
8.533,2.6814,-1.42779
8.534,2.6814,-1.42779
8.535,2.67833,-1.42779
8.536,2.67833,-1.42779
8.537,2.67833,-1.42779
8.538,2.67526,-1.42779
8.539,2.67526,-1.42779
8.54,2.67526,-1.42779
8.541,2.67526,-1.29156
8.542,2.67219,-1.16881
8.543,2.67219,-1.06756
8.544,2.67219,-0.98203
8.545,2.67219,-0.908944
8.546,2.67219,-0.848108
8.547,2.67219,-0.793515
8.548,2.66913,-0.775301
8.549,2.66913,-0.775301
8.55,2.66913,-0.775301
8.551,2.66913,-0.775301
8.552,2.66913,-0.775301
8.553,2.66913,-0.775301
8.554,2.66913,-0.775301
8.555,2.66913,-0.775301
8.556,2.66913,-0.775301
8.557,2.66913,-0.775301
8.558,2.66913,-0.775301
8.559,2.66913,-0.775301
8.56,2.67219,-0.775301
8.561,2.67219,-0.775301
8.562,2.67219,-0.775301
8.563,2.67219,-0.775301
8.564,2.67219,0.73606
8.565,2.67526,0.694353
8.566,2.67526,0.657177
8.567,2.67526,0.62459
8.568,2.67526,0.593629
8.569,2.67833,0.574585
8.57,2.67833,0.574585
8.571,2.67833,0.574585
8.572,2.6814,0.574585
8.573,2.6814,0.574585
8.574,2.6814,0.574585
8.575,2.6814,0.574585
8.576,2.68447,0.574585
8.577,2.68447,0.574585
8.578,2.68753,0.574585
8.579,2.68753,0.574585
8.58,2.6906,1.11977
8.581,2.6906,1.11977
8.582,2.69367,1.11977
8.583,2.69367,1.11977
8.584,2.69674,1.11977
8.585,2.69674,1.11977
8.586,2.69981,1.11977
8.587,2.69981,1.11977
8.588,2.70287,1.60951
8.589,2.70594,1.60951
8.59,2.70594,1.60951
8.591,2.70901,1.60951
8.592,2.70901,1.60951
8.593,2.71208,1.60951
8.594,2.71515,1.96267
8.595,2.71821,1.96267
8.596,2.71821,1.96267
8.597,2.72128,1.96267
8.598,2.72435,1.96267
8.599,2.72742,2.26108
8.6,2.72742,2.26108
8.601,2.73049,2.26108
8.602,2.73355,2.26108
8.603,2.73662,2.26108
8.604,2.73969,2.50942
8.605,2.74276,2.50942
8.606,2.74276,2.50942
8.607,2.74583,2.50942
8.608,2.74889,2.50942
8.609,2.75196,2.72522
8.61,2.75503,2.72522
8.611,2.7581,2.72522
8.612,2.76117,2.72522
8.613,2.76423,2.93317
8.614,2.7673,2.93317
8.615,2.77037,2.93317
8.616,2.77344,2.93317
8.617,2.77651,3.10844
8.618,2.77957,3.10844
8.619,2.78264,3.10844
8.62,2.78571,3.10844
8.621,2.78878,3.26772
8.622,2.79185,3.26772
8.623,2.79798,3.26772
8.624,2.80105,3.43557
8.625,2.80412,3.43557
8.626,2.80718,3.43557
8.627,2.81025,3.43557
8.628,2.81332,3.56639
8.629,2.81946,3.56639
8.63,2.82252,3.56639
8.631,2.82559,3.69677
8.632,2.82866,3.69677
8.633,2.8348,3.69677
8.634,2.83786,3.82686
8.635,2.84093,3.82686
8.636,2.844,3.82686
8.637,2.85014,3.93623
8.638,2.8532,3.93623
8.639,2.85627,3.93623
8.64,2.86241,4.03965
8.641,2.86548,4.03965
8.642,2.86854,4.03965
8.643,2.87468,4.1404
8.644,2.87775,4.1404
8.645,2.88082,4.1404
8.646,2.88695,4.22469
8.647,2.89002,4.22469
8.648,2.89616,4.22469
8.649,2.89922,4.30961
8.65,2.90229,4.30961
8.651,2.90843,4.30961
8.652,2.9115,4.38842
8.653,2.91763,4.38842
8.654,2.9207,4.38842
8.655,2.92684,4.46084
8.656,2.9299,4.46084
8.657,2.93604,4.53591
8.658,2.93911,4.53591
8.659,2.94524,4.53591
8.66,2.94831,4.61299
8.661,2.95445,4.61299
8.662,2.95751,4.61299
8.663,2.96365,4.65445
